Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method,High_Discount_Flag,Gross_Revenue,Discount_Amount,Month,Quarter,Week,Revenue_Per_Unit,Is_Digital
TXN000133,2023-09-17,CUST9843,55+,Delhi,North,STORE003,Meat & Seafood,Prawns,TopBrand,5,124.98,0,624.9,Net Banking,False,624.9,0.0,9,3,37,124.97999999999999,False
TXN000134,2023-08-13,CUST1715,46-55,Pune,West,STORE024,Bakery,Pita Bread,GreenLeaf,5,251.75,0,1258.75,UPI,False,1258.75,0.0,8,3,32,251.75,True
TXN000135,2023-08-29,CUST4178,36-45,Ahmedabad,West,STORE044,Grains & Pulses,Oats,Local,8,805.68,10,5800.9,UPI,False,6445.44,644.54,8,3,35,725.1125,True
TXN000136,2023-04-13,CUST3267,36-45,Pune,West,STORE004,Personal Care,Face Wash,ValueBuy,17,795.92,0,13530.64,Debit Card,False,13530.64,0.0,4,2,15,795.92,True
TXN000137,2023-05-20,CUST8361,55+,Jaipur,North,STORE010,Cleaning Supplies,Floor Cleaner,EcoFresh,4,434.74,0,1738.96,Cash,False,1738.96,0.0,5,2,20,434.74,False
TXN000138,2023-09-15,CUST7126,26-35,Kolkata,East,STORE025,Meat & Seafood,Beef Steak,NatureBest,1,628.2,20,502.56,Debit Card,True,628.2,125.64000000000004,9,3,37,502.56,True
TXN000139,2023-03-16,CUST3254,18-25,Kolkata,East,STORE019,Meat & Seafood,Chicken Breast,ValueBuy,4,1260.37,15,4285.26,Credit Card,False,5041.48,756.2199999999993,3,1,11,1071.315,True
TXN000140,2023-05-12,CUST4533,26-35,Lucknow,North,STORE036,Personal Care,Lip Balm,Local,1,1359.73,0,1359.73,Net Banking,False,1359.73,0.0,5,2,19,1359.73,False
TXN000141,2023-05-03,CUST7878,55+,Chennai,South,STORE030,Frozen Foods,Ice Cream,NatureBest,8,458.72,0,3669.76,Cash,False,3669.76,0.0,5,2,18,458.72,False
TXN000142,2023-03-15,CUST5772,46-55,Jaipur,North,STORE001,Personal Care,Razor,Local,1,951.61,5,904.03,Debit Card,False,951.61,47.58000000000004,3,1,11,904.03,True
TXN000143,2023-09-26,CUST6908,18-25,Pune,West,STORE034,Meat & Seafood,Sardines,Premium,6,999.91,0,5999.46,Net Banking,False,5999.46,0.0,9,3,39,999.91,False
TXN000144,2023-11-22,CUST7338,36-45,Hyderabad,South,STORE017,Cleaning Supplies,Disinfectant Spray,FreshMart,13,1311.26,0,17046.38,Debit Card,False,17046.38,0.0,11,4,47,1311.26,True
TXN000145,2023-03-10,CUST1726,36-45,Bangalore,South,STORE035,Dairy & Eggs,Eggs,TopBrand,4,1159.54,15,3942.44,Credit Card,False,4638.16,695.7199999999998,3,1,10,985.61,True
TXN000146,2023-01-19,CUST5807,26-35,Delhi,North,STORE003,Personal Care,Lip Balm,GreenLeaf,5,104.02,25,390.07,Cash,True,520.1,130.03000000000003,1,1,3,78.014,False
TXN000147,2023-05-10,CUST1599,26-35,Jaipur,North,STORE019,Snacks & Confectionery,Granola Bar,TopBrand,13,1483.79,25,14466.95,Cash,True,19289.27,4822.32,5,2,19,1112.8423076923077,False
TXN000148,2023-08-14,CUST7334,36-45,Mumbai,West,STORE012,Snacks & Confectionery,Granola Bar,ValueBuy,12,661.06,20,6346.18,UPI,True,7932.719999999999,1586.539999999999,8,3,33,528.8483333333334,True
TXN000149,2023-08-09,CUST3956,55+,Chennai,South,STORE019,Snacks & Confectionery,Pretzels,TopBrand,3,1093.35,0,3280.05,Cash,False,3280.0499999999997,-4.547473508864641e-13,8,3,32,1093.3500000000001,False
TXN000150,2023-03-27,CUST8272,36-45,Chennai,South,STORE029,Dairy & Eggs,Eggs,FreshMart,10,674.41,20,5395.28,Debit Card,True,6744.099999999999,1348.8199999999997,3,1,13,539.528,True
TXN000151,2023-07-06,CUST9406,26-35,Chennai,South,STORE002,Grains & Pulses,Quinoa,HomeChoice,2,121.81,20,194.9,Net Banking,True,243.62,48.72,7,3,27,97.45,False
TXN000152,2023-07-05,CUST7272,55+,Delhi,North,STORE003,Personal Care,Shampoo,Local,3,361.63,15,922.16,Credit Card,False,1084.8899999999999,162.7299999999999,7,3,27,307.38666666666666,True
TXN000153,2023-09-29,CUST7012,46-55,Kolkata,East,STORE021,Personal Care,Deodorant,PureLife,15,1147.0,0,17205.0,Credit Card,False,17205.0,0.0,9,3,39,1147.0,True
TXN000154,2023-05-15,CUST5264,46-55,Delhi,North,STORE014,Dairy & Eggs,Milk,Local,16,781.44,0,12503.04,Debit Card,False,12503.04,0.0,5,2,20,781.44,True
TXN000155,2023-03-30,CUST8292,18-25,Mumbai,West,STORE044,Personal Care,Body Lotion,TopBrand,5,1280.71,25,4802.66,Debit Card,True,6403.55,1600.8900000000003,3,1,13,960.5319999999999,True
TXN000156,2023-12-31,CUST3852,36-45,Jaipur,North,STORE033,Dairy & Eggs,Buttermilk,GreenLeaf,10,1338.08,0,13380.8,Cash,False,13380.8,0.0,12,4,52,1338.08,False
TXN000157,2023-08-28,CUST3126,55+,Bangalore,South,STORE006,Meat & Seafood,Mutton Chops,NatureBest,16,49.16,15,668.58,Debit Card,False,786.56,117.9799999999999,8,3,35,41.78625,True
TXN000158,2023-03-06,CUST6194,18-25,Jaipur,North,STORE029,Frozen Foods,Waffles,ValueBuy,14,1156.06,0,16184.84,Net Banking,False,16184.84,0.0,3,1,10,1156.06,False
TXN000159,2023-08-10,CUST9238,18-25,Jaipur,North,STORE008,Snacks & Confectionery,Popcorn,Premium,19,281.13,0,5341.47,Credit Card,False,5341.47,0.0,8,3,32,281.13,True
TXN000160,2023-06-27,CUST9501,36-45,Delhi,North,STORE006,Beverages,Green Tea,PureLife,11,1402.76,5,14658.84,Credit Card,False,15430.36,771.5200000000004,6,2,26,1332.6218181818183,True
TXN000161,2023-09-15,CUST3762,55+,Delhi,North,STORE038,Cleaning Supplies,Toilet Cleaner,HomeChoice,10,925.5,0,9255.0,Credit Card,False,9255.0,0.0,9,3,37,925.5,True
TXN000162,2023-02-11,CUST1744,55+,Kolkata,East,STORE017,Grains & Pulses,Corn Flour,GreenLeaf,19,71.38,0,1356.22,Net Banking,False,1356.2199999999998,-2.2737367544323206e-13,2,1,6,71.38,False
TXN000163,2023-11-25,CUST5949,46-55,Hyderabad,South,STORE016,Frozen Foods,Frozen Berries,EcoFresh,16,1334.61,10,19218.38,Debit Card,False,21353.76,2135.3799999999974,11,4,47,1201.14875,True
TXN000164,2023-08-26,CUST4342,36-45,Hyderabad,South,STORE039,Personal Care,Conditioner,HomeChoice,6,665.01,25,2992.55,Debit Card,True,3990.06,997.5099999999998,8,3,34,498.7583333333334,True
TXN000165,2023-06-13,CUST4960,46-55,Pune,West,STORE008,Snacks & Confectionery,Gummy Bears,PureLife,5,1143.39,0,5716.95,UPI,False,5716.950000000001,9.094947017729282e-13,6,2,24,1143.3899999999999,True
TXN000166,2023-11-12,CUST7850,26-35,Mumbai,West,STORE011,Meat & Seafood,Mutton Chops,TopBrand,2,442.42,20,707.87,Net Banking,True,884.84,176.97000000000003,11,4,45,353.935,False
TXN000167,2023-09-13,CUST6055,46-55,Delhi,North,STORE002,Snacks & Confectionery,Trail Mix,NatureBest,16,1493.99,25,17927.88,UPI,True,23903.84,5975.959999999999,9,3,37,1120.4925,True
TXN000168,2023-01-26,CUST5609,46-55,Bangalore,South,STORE039,Cleaning Supplies,Fabric Softener,ValueBuy,7,879.18,0,6154.26,Debit Card,False,6154.259999999999,-9.094947017729282e-13,1,1,4,879.1800000000001,True
TXN000169,2023-07-07,CUST7606,36-45,Mumbai,West,STORE003,Cleaning Supplies,Dish Soap,EcoFresh,14,209.56,10,2640.46,Cash,False,2933.84,293.3800000000001,7,3,27,188.6042857142857,False
TXN000170,2023-07-17,CUST9261,46-55,Bangalore,South,STORE049,Grains & Pulses,Soya Chunks,Premium,12,834.3,0,10011.6,Debit Card,False,10011.599999999999,-1.8189894035458565e-12,7,3,29,834.3000000000001,True
TXN000171,2023-07-11,CUST6555,55+,Mumbai,West,STORE024,Grains & Pulses,Corn Flour,HomeChoice,5,1462.87,20,5851.48,Credit Card,True,7314.349999999999,1462.87,7,3,28,1170.2959999999998,True
TXN000172,2023-03-12,CUST6456,46-55,Pune,West,STORE034,Grains & Pulses,Soya Chunks,ValueBuy,17,69.98,0,1189.66,Credit Card,False,1189.66,0.0,3,1,10,69.98,True
TXN000173,2023-03-25,CUST7438,55+,Delhi,North,STORE048,Grains & Pulses,Soya Chunks,PureLife,11,1397.74,15,13068.87,Net Banking,False,15375.14,2306.2699999999986,3,1,12,1188.079090909091,False
TXN000174,2023-09-01,CUST1272,36-45,Jaipur,North,STORE022,Snacks & Confectionery,Pretzels,NatureBest,18,739.87,10,11985.89,UPI,False,13317.66,1331.7700000000004,9,3,35,665.8827777777777,True
TXN000175,2023-01-27,CUST8871,26-35,Hyderabad,South,STORE034,Grains & Pulses,Oats,Local,20,717.14,5,13625.66,UPI,False,14342.8,717.1399999999994,1,1,4,681.283,True
TXN000176,2023-04-08,CUST1310,46-55,Hyderabad,South,STORE021,Bakery,Muffin,EcoFresh,19,1422.83,0,27033.77,Credit Card,False,27033.769999999997,-3.637978807091713e-12,4,2,14,1422.83,True
TXN000177,2023-02-01,CUST3262,55+,Pune,West,STORE014,Frozen Foods,Fish Fingers,Premium,17,1164.71,25,14850.05,Debit Card,True,19800.07,4950.02,2,1,5,873.5323529411764,True
TXN000178,2023-09-30,CUST6608,55+,Pune,West,STORE023,Personal Care,Hand Cream,PureLife,11,1435.46,25,11842.54,Net Banking,True,15790.060000000001,3947.5200000000004,9,3,39,1076.5945454545456,False
TXN000179,2023-06-02,CUST5735,26-35,Bangalore,South,STORE045,Personal Care,Body Lotion,ValueBuy,9,841.55,5,7195.25,Debit Card,False,7573.95,378.6999999999998,6,2,22,799.4722222222222,True
TXN000180,2023-07-22,CUST6654,26-35,Jaipur,North,STORE019,Personal Care,Deodorant,FreshMart,9,438.81,20,3159.43,Debit Card,True,3949.29,789.8600000000001,7,3,29,351.04777777777775,True
TXN000181,2023-04-14,CUST9824,36-45,Ahmedabad,West,STORE036,Dairy & Eggs,Eggs,PureLife,9,1123.53,5,9606.18,Credit Card,False,10111.77,505.59000000000015,4,2,15,1067.3533333333335,True
TXN000182,2023-11-23,CUST4814,18-25,Lucknow,North,STORE007,Dairy & Eggs,Mozzarella,EcoFresh,8,371.26,5,2821.58,Debit Card,False,2970.08,148.5,11,4,47,352.6975,True
TXN000183,2023-07-28,CUST8793,46-55,Delhi,North,STORE042,Personal Care,Conditioner,GreenLeaf,1,1447.13,0,1447.13,Debit Card,False,1447.13,0.0,7,3,30,1447.13,True
TXN000184,2023-10-01,CUST1611,26-35,Hyderabad,South,STORE027,Snacks & Confectionery,Granola Bar,HomeChoice,3,981.93,5,2798.5,Cash,False,2945.79,147.28999999999996,10,4,39,932.8333333333334,False
TXN000185,2023-06-02,CUST2758,36-45,Delhi,North,STORE019,Frozen Foods,Waffles,ValueBuy,10,1316.35,0,13163.5,Net Banking,False,13163.5,0.0,6,2,22,1316.35,False
TXN000186,2023-02-27,CUST6417,26-35,Delhi,North,STORE047,Cleaning Supplies,Fabric Softener,ValueBuy,17,707.35,5,11423.7,Debit Card,False,12024.95,601.25,2,1,9,671.9823529411765,True
TXN000187,2023-03-31,CUST7643,46-55,Kolkata,East,STORE033,Bakery,White Bread,TopBrand,10,855.99,5,8131.9,Cash,False,8559.9,428.0,3,1,13,813.1899999999999,False
TXN000188,2023-01-04,CUST5272,46-55,Delhi,North,STORE016,Frozen Foods,Ice Cream,ValueBuy,5,721.41,5,3426.7,Debit Card,False,3607.0499999999997,180.3499999999999,1,1,1,685.3399999999999,True
TXN000189,2023-12-21,CUST4871,18-25,Lucknow,North,STORE043,Snacks & Confectionery,Granola Bar,NatureBest,19,27.04,15,436.7,UPI,False,513.76,77.06,12,4,51,22.98421052631579,True
TXN000190,2023-12-20,CUST2923,36-45,Pune,West,STORE024,Beverages,Green Tea,Local,17,1385.43,10,21197.08,Credit Card,False,23552.31,2355.2299999999996,12,4,51,1246.8870588235295,True
TXN000191,2023-08-01,CUST9998,46-55,Ahmedabad,West,STORE049,Meat & Seafood,Mutton Chops,Premium,5,687.92,15,2923.66,Credit Card,False,3439.6,515.94,8,3,31,584.732,True
TXN000192,2023-02-09,CUST2838,18-25,Mumbai,West,STORE036,Meat & Seafood,Sardines,Premium,17,675.65,15,9763.14,Credit Card,False,11486.05,1722.9099999999999,2,1,6,574.3023529411764,True
TXN000193,2023-03-01,CUST4365,55+,Delhi,North,STORE032,Grains & Pulses,Soya Chunks,NatureBest,6,498.9,25,2245.05,Net Banking,True,2993.3999999999996,748.3499999999995,3,1,9,374.175,False
TXN000194,2023-10-16,CUST1945,55+,Ahmedabad,West,STORE030,Personal Care,Shampoo,PureLife,5,774.74,25,2905.28,Cash,True,3873.7,968.4199999999996,10,4,42,581.056,False
TXN000195,2023-08-05,CUST6644,18-25,Hyderabad,South,STORE035,Frozen Foods,Frozen Corn,FreshMart,7,871.68,0,6101.76,Cash,False,6101.759999999999,-9.094947017729282e-13,8,3,31,871.6800000000001,False
TXN000196,2023-11-25,CUST7887,36-45,Chennai,South,STORE025,Personal Care,Shampoo,ValueBuy,14,278.17,0,3894.38,UPI,False,3894.38,0.0,11,4,47,278.17,True
TXN000197,2023-03-02,CUST3924,55+,Jaipur,North,STORE026,Frozen Foods,Ice Cream,Premium,5,983.77,15,4181.02,Credit Card,False,4918.85,737.8299999999999,3,1,9,836.2040000000001,True
TXN000198,2023-09-30,CUST7214,26-35,Hyderabad,South,STORE016,Meat & Seafood,Chicken Breast,ValueBuy,10,699.88,20,5599.04,Debit Card,True,6998.8,1399.7600000000002,9,3,39,559.904,True
TXN000199,2023-11-11,CUST1256,26-35,Bangalore,South,STORE014,Bakery,Baguette,NatureBest,4,58.0,20,185.6,Cash,True,232.0,46.400000000000006,11,4,45,46.4,False
TXN000200,2023-05-06,CUST1724,46-55,Ahmedabad,West,STORE029,Grains & Pulses,Basmati Rice,GreenLeaf,20,1011.32,0,20226.4,Net Banking,False,20226.4,0.0,5,2,18,1011.32,False
TXN000201,2023-10-22,CUST6224,55+,Delhi,North,STORE039,Meat & Seafood,Chicken Breast,TopBrand,17,1490.29,5,24068.18,Credit Card,False,25334.93,1266.75,10,4,42,1415.775294117647,True
TXN000202,2023-02-01,CUST3869,46-55,Jaipur,North,STORE036,Beverages,Green Tea,ValueBuy,8,626.2,10,4508.64,Cash,False,5009.6,500.96000000000004,2,1,5,563.58,False
TXN000203,2023-03-18,CUST5913,46-55,Jaipur,North,STORE012,Snacks & Confectionery,Nachos,Premium,11,1047.5,20,9218.0,UPI,True,11522.5,2304.5,3,1,11,838.0,True
TXN000204,2023-10-15,CUST7761,46-55,Chennai,South,STORE036,Meat & Seafood,Prawns,Premium,5,1210.61,0,6053.05,Credit Card,False,6053.049999999999,-9.094947017729282e-13,10,4,41,1210.6100000000001,True
TXN000205,2023-08-19,CUST7079,18-25,Chennai,South,STORE035,Frozen Foods,Fish Fingers,GreenLeaf,7,502.09,0,3514.63,Cash,False,3514.6299999999997,-4.547473508864641e-13,8,3,33,502.09000000000003,False
TXN000206,2023-04-07,CUST4555,46-55,Lucknow,North,STORE014,Beverages,Energy Drink,TopBrand,20,68.93,0,1378.6,Debit Card,False,1378.6000000000001,2.2737367544323206e-13,4,2,14,68.92999999999999,True
TXN000207,2023-05-05,CUST4350,46-55,Bangalore,South,STORE016,Fruits & Vegetables,Onion,Premium,4,1122.85,25,3368.55,Debit Card,True,4491.4,1122.8499999999995,5,2,18,842.1375,True
TXN000208,2023-05-14,CUST6892,55+,Ahmedabad,West,STORE032,Beverages,Energy Drink,ValueBuy,18,976.59,10,15820.76,Cash,False,17578.62,1757.8599999999988,5,2,19,878.9311111111111,False
TXN000209,2023-10-16,CUST4625,26-35,Bangalore,South,STORE002,Personal Care,Deodorant,PureLife,12,476.25,0,5715.0,Net Banking,False,5715.0,0.0,10,4,42,476.25,False
TXN000210,2023-04-28,CUST7223,55+,Pune,West,STORE016,Grains & Pulses,Corn Flour,ValueBuy,10,237.09,15,2015.27,Net Banking,False,2370.9,355.6300000000001,4,2,17,201.527,False
TXN000211,2023-03-28,CUST3293,55+,Ahmedabad,West,STORE032,Snacks & Confectionery,Granola Bar,HomeChoice,16,696.64,15,9474.3,Net Banking,False,11146.24,1671.9400000000005,3,1,13,592.14375,False
TXN000212,2023-01-04,CUST7756,26-35,Hyderabad,South,STORE041,Fruits & Vegetables,Potato,GreenLeaf,3,1418.33,0,4254.99,Cash,False,4254.99,0.0,1,1,1,1418.33,False
TXN000213,2023-11-13,CUST8916,46-55,Bangalore,South,STORE002,Bakery,White Bread,FreshMart,17,689.45,0,11720.65,Net Banking,False,11720.650000000001,1.8189894035458565e-12,11,4,46,689.4499999999999,False
TXN000214,2023-10-02,CUST5697,18-25,Hyderabad,South,STORE033,Cleaning Supplies,Trash Bags,EcoFresh,1,798.83,10,718.95,Credit Card,False,798.83,79.88,10,4,40,718.95,True
TXN000215,2023-07-01,CUST5379,46-55,Jaipur,North,STORE006,Dairy & Eggs,Butter,TopBrand,5,369.04,10,1660.68,UPI,False,1845.2,184.51999999999998,7,3,26,332.136,True
TXN000216,2023-12-01,CUST1519,18-25,Bangalore,South,STORE026,Personal Care,Razor,EcoFresh,8,456.96,0,3655.68,UPI,False,3655.68,0.0,12,4,48,456.96,True
TXN000217,2023-09-13,CUST8109,36-45,Hyderabad,South,STORE037,Cleaning Supplies,Fabric Softener,NatureBest,1,1057.24,0,1057.24,Net Banking,False,1057.24,0.0,9,3,37,1057.24,False
TXN000218,2023-02-08,CUST5593,55+,Bangalore,South,STORE037,Fruits & Vegetables,Onion,FreshMart,19,718.5,0,13651.5,Credit Card,False,13651.5,0.0,2,1,6,718.5,True
TXN000219,2023-02-09,CUST5903,26-35,Bangalore,South,STORE037,Snacks & Confectionery,Potato Chips,GreenLeaf,19,224.85,20,3417.72,Net Banking,True,4272.15,854.4299999999998,2,1,6,179.88,False
TXN000220,2023-12-19,CUST2284,55+,Kolkata,East,STORE048,Frozen Foods,Chicken Nuggets,TopBrand,13,1135.86,0,14766.18,Cash,False,14766.179999999998,-1.8189894035458565e-12,12,4,51,1135.8600000000001,False
TXN000221,2023-06-17,CUST1485,36-45,Bangalore,South,STORE029,Dairy & Eggs,Cream,ValueBuy,3,517.48,20,1241.95,Credit Card,True,1552.44,310.49,6,2,24,413.98333333333335,True
TXN000222,2023-02-13,CUST5839,26-35,Pune,West,STORE046,Snacks & Confectionery,Pretzels,NatureBest,14,286.75,20,3211.6,Cash,True,4014.5,802.9000000000001,2,1,7,229.4,False
TXN000223,2023-07-04,CUST2745,18-25,Pune,West,STORE001,Beverages,Green Tea,PureLife,5,1112.09,15,4726.38,UPI,False,5560.45,834.0699999999997,7,3,27,945.2760000000001,True
TXN000224,2023-08-18,CUST9395,46-55,Mumbai,West,STORE007,Snacks & Confectionery,Granola Bar,FreshMart,5,140.07,20,560.28,Cash,True,700.3499999999999,140.06999999999994,8,3,33,112.056,False
TXN000225,2023-07-17,CUST1202,36-45,Mumbai,West,STORE027,Snacks & Confectionery,Pretzels,EcoFresh,20,901.09,15,15318.53,Cash,False,18021.8,2703.2699999999986,7,3,29,765.9265,False
TXN000226,2023-03-28,CUST3274,36-45,Lucknow,North,STORE020,Cleaning Supplies,Glass Cleaner,PureLife,17,262.68,20,3572.45,UPI,True,4465.56,893.1100000000006,3,1,13,210.1441176470588,True
TXN000227,2023-09-05,CUST2260,36-45,Delhi,North,STORE017,Bakery,Brown Bread,GreenLeaf,14,421.18,10,5306.87,UPI,False,5896.52,589.6500000000005,9,3,36,379.0621428571429,True
TXN000228,2023-01-04,CUST7483,36-45,Bangalore,South,STORE040,Grains & Pulses,Corn Flour,EcoFresh,15,169.39,10,2286.76,Debit Card,False,2540.85,254.0899999999997,1,1,1,152.45066666666668,True
TXN000229,2023-11-05,CUST4290,46-55,Pune,West,STORE021,Personal Care,Deodorant,HomeChoice,20,212.83,15,3618.11,UPI,False,4256.6,638.4900000000002,11,4,44,180.90550000000002,True
TXN000230,2023-07-12,CUST5592,46-55,Ahmedabad,West,STORE024,Snacks & Confectionery,Granola Bar,NatureBest,19,1175.14,15,18978.51,Net Banking,False,22327.660000000003,3349.150000000005,7,3,28,998.868947368421,False
TXN000231,2023-08-25,CUST4434,46-55,Jaipur,North,STORE019,Meat & Seafood,Sardines,NatureBest,6,1025.75,0,6154.5,UPI,False,6154.5,0.0,8,3,34,1025.75,True
TXN000232,2023-08-05,CUST7176,18-25,Chennai,South,STORE029,Personal Care,Toothpaste,Local,8,386.5,0,3092.0,UPI,False,3092.0,0.0,8,3,31,386.5,True
TXN000233,2023-10-06,CUST1602,36-45,Jaipur,North,STORE045,Grains & Pulses,Quinoa,Premium,17,1386.01,20,18849.74,Net Banking,True,23562.17,4712.429999999997,10,4,40,1108.8082352941178,False
TXN000234,2023-10-16,CUST7547,36-45,Bangalore,South,STORE028,Dairy & Eggs,Butter,NatureBest,12,257.84,0,3094.08,Cash,False,3094.08,0.0,10,4,42,257.84,False
TXN000235,2023-08-17,CUST7129,46-55,Bangalore,South,STORE030,Dairy & Eggs,Paneer,Local,17,1122.81,5,18133.38,Net Banking,False,19087.77,954.3899999999994,8,3,33,1066.669411764706,False
TXN000236,2023-02-13,CUST2901,26-35,Hyderabad,South,STORE023,Bakery,Cake Slice,PureLife,16,165.78,20,2121.98,Debit Card,True,2652.48,530.5,2,1,7,132.62375,True
TXN000237,2023-08-13,CUST8412,36-45,Jaipur,North,STORE005,Personal Care,Body Lotion,PureLife,16,528.97,0,8463.52,Cash,False,8463.52,0.0,8,3,32,528.97,False
TXN000238,2023-05-05,CUST9454,26-35,Kolkata,East,STORE036,Dairy & Eggs,Milk,HomeChoice,4,1018.94,0,4075.76,Debit Card,False,4075.76,0.0,5,2,18,1018.94,True
TXN000239,2023-04-06,CUST8080,46-55,Ahmedabad,West,STORE002,Cleaning Supplies,Trash Bags,Local,8,1198.66,0,9589.28,Credit Card,False,9589.28,0.0,4,2,14,1198.66,True
TXN000240,2023-04-16,CUST5560,18-25,Pune,West,STORE037,Personal Care,Razor,NatureBest,13,16.63,5,205.38,Net Banking,False,216.19,10.810000000000002,4,2,15,15.798461538461538,False
TXN000241,2023-12-10,CUST9019,55+,Kolkata,East,STORE041,Bakery,Cake Slice,TopBrand,7,691.75,10,4358.02,Net Banking,False,4842.25,484.22999999999956,12,4,49,622.5742857142858,False
TXN000242,2023-08-23,CUST3826,36-45,Pune,West,STORE040,Frozen Foods,Frozen Berries,Local,19,180.21,15,2910.39,Cash,False,3423.9900000000002,513.6000000000004,8,3,34,153.17842105263156,False
TXN000243,2023-07-11,CUST3316,55+,Mumbai,West,STORE025,Bakery,Cake Slice,EcoFresh,8,465.02,0,3720.16,Net Banking,False,3720.16,0.0,7,3,28,465.02,False
TXN000244,2023-10-12,CUST3733,46-55,Pune,West,STORE019,Bakery,Pita Bread,HomeChoice,14,286.77,0,4014.78,Credit Card,False,4014.7799999999997,-4.547473508864641e-13,10,4,41,286.77000000000004,True
TXN000245,2023-09-06,CUST3236,26-35,Lucknow,North,STORE025,Snacks & Confectionery,Peanut Butter Cups,Premium,2,1299.63,0,2599.26,Net Banking,False,2599.26,0.0,9,3,36,1299.63,False
TXN000246,2023-09-08,CUST3740,18-25,Ahmedabad,West,STORE037,Personal Care,Sunscreen,FreshMart,14,1068.11,25,11215.15,Credit Card,True,14953.539999999999,3738.3899999999994,9,3,36,801.0821428571428,True
TXN000247,2023-08-23,CUST9115,55+,Chennai,South,STORE033,Beverages,Orange Juice,NatureBest,8,811.04,0,6488.32,Net Banking,False,6488.32,0.0,8,3,34,811.04,False
TXN000248,2023-08-14,CUST9951,26-35,Jaipur,North,STORE028,Dairy & Eggs,Paneer,NatureBest,12,817.64,0,9811.68,Credit Card,False,9811.68,0.0,8,3,33,817.64,True
TXN000249,2023-08-13,CUST2923,26-35,Ahmedabad,West,STORE014,Beverages,Orange Juice,Local,9,529.38,0,4764.42,Debit Card,False,4764.42,0.0,8,3,32,529.38,True
TXN000250,2023-04-16,CUST1972,55+,Delhi,North,STORE023,Grains & Pulses,Quinoa,Premium,20,217.46,5,4131.74,Debit Card,False,4349.2,217.46000000000004,4,2,15,206.587,True
TXN000251,2023-05-29,CUST5380,55+,Delhi,North,STORE044,Grains & Pulses,Soya Chunks,NatureBest,11,1468.71,10,14540.23,Credit Card,False,16155.810000000001,1615.5800000000017,5,2,22,1321.8390909090908,True
TXN000252,2023-05-08,CUST3396,36-45,Chennai,South,STORE016,Frozen Foods,Frozen Pizza,EcoFresh,5,1055.13,0,5275.65,UPI,False,5275.650000000001,9.094947017729282e-13,5,2,19,1055.1299999999999,True
TXN000253,2023-11-21,CUST2525,46-55,Chennai,South,STORE033,Bakery,Pita Bread,PureLife,14,569.01,0,7966.14,Debit Card,False,7966.139999999999,-9.094947017729282e-13,11,4,47,569.01,True
TXN000254,2023-08-23,CUST6869,18-25,Kolkata,East,STORE035,Personal Care,Lip Balm,EcoFresh,19,13.68,0,259.92,Credit Card,False,259.92,0.0,8,3,34,13.680000000000001,True
